년도,월,순위,타이틀,가수,프로듀서
2020,4,65,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,4,67,GONE (Feat. Paloalto) (Prod. TOIL),"릴러말즈 (Leellamarz), TOIL (토일)","TOIL, Leellamarz, J Way"
2020,4,68,"Selfmade Orange 2 (feat. Changmo, Paul Blanco)",수퍼비 (SUPERBEE),"Make 4 Play, Wavyburnz"
2020,4,69,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,4,70,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2020,4,71,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2020,4,72,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2020,4,73,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2020,4,74,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2020,4,76,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2020,4,77,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2020,4,78,반복,한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,4,81,"Set me Free (Feat. Loopy, Jvcki Wai)",코드 쿤스트 (CODE KUNST),"CODE KUNST, Loopy, Jvcki Wai, Pick!"
2020,4,82,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,4,83,새로고침 (Feat. 강민경 of 다비치),박경 (PARK KYUNG),"PARK KYUNG, Score (13), Megatone (13)"
2020,4,84,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2020,4,85,중2병,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)",noisemasterminsu
2020,4,88,술이 달다 (Feat. Crush),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷, philtre"
2020,4,89,Martini Blue,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2020,4,90,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2020,4,91,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 코스믹 사운드"
2020,4,93,눈 (Prod. 기리보이),"Lil tachi (릴타치), 호치키스 (HOTCHKISS)",GIRIBOY
2020,4,97,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2020,4,98,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2020,4,100,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2020,5,2,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,5,3,METEOR,창모 (CHANGMO),CHANGMO
2020,5,20,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,5,21,빌었어,창모 (CHANGMO),CHANGMO
2020,5,23,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,5,28,트로트랩,"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드), 트웰브 (twlv), Yuzion (유시온)","Flash Note, 하루히, Laptopboyboy"
2020,5,31,우연히 봄,"로꼬 (Loco), 유주 (YUJU)","똘아이박, 피터팬, Noheul"
2020,5,32,아름다워,창모 (CHANGMO),CHANGMO
2020,5,33,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,5,34,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,5,36,COUNTIN MY GUAP,창모 (CHANGMO),CHANGMO
2020,5,37,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,5,39,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,5,40,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,5,41,400km (Feat. Kid Milli),한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,5,42,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,5,44,Moon Blue,GRAY (그레이),"GRAY, DAX"
2020,5,46,애기,기리보이 (GIRIBOY),"GIRIBOY, GLEAM"
2020,5,48,Nerdy Love (Feat. 백예린),pH-1 (피에이치원),"Mokyo, Jetti, pH-1, Yerin Baek"
2020,5,49,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2020,5,51,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2020,5,53,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,5,54,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2020,5,56,노을 (Feat.오반),빈첸 (VINXEN),"VINXEN, HYESUNG"
2020,5,57,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,5,58,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2020,5,59,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2020,5,60,"꽃 (flower) (Feat. 박재범, 우원재, 기리보이)",코드 쿤스트 (CODE KUNST),"CODE KUNST, Jay Park, Pick!"
2020,5,61,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2020,5,62,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2020,5,63,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 코스믹 사운드"
2020,5,65,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2020,5,66,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,5,67,가라사대,BewhY (비와이),BewhY
2020,5,69,펭수로 하겠습니다,"펭수 (Pengsoo), 타이거JK (Tiger JK), 비지 (Bizzy), 비비 (BIBI)","Tiger JK, Zoey"
2020,5,70,GONE (Feat. Paloalto) (Prod. TOIL),"릴러말즈 (Leellamarz), TOIL (토일)","TOIL, Leellamarz, J Way"
2020,5,71,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2020,5,72,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2020,5,73,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YUMDDA),"YUMDDA, UNTITLEDS"
2020,5,74,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2020,5,75,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2020,5,76,Y,프리스타일 (Free Style),지오
2020,5,77,사람,지코 (ZICO),"ZICO, Poptime"
2020,5,78,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2020,5,79,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2020,5,80,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2020,5,84,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,5,85,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2020,5,86,달려,"염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","프리마 비스타, Pat Van Dyke, YUMDDA, The Quiett"
2020,5,87,PAY DAY (Prod. GRAY),"창모 (CHANGMO), ASH ISLAND (애쉬 아일랜드), 정기고 (Junggigo)","GRAY, BEATBOX DG, Junggigo"
2020,5,89,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2020,5,90,"Selfmade Orange 2 (feat. Changmo, Paul Blanco)",수퍼비 (SUPERBEE),"Make 4 Play, Wavyburnz"
2020,5,93,Ballerino,리쌍 (LEESSANG),길
2020,5,94,Martini Blue,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2020,5,96,그땐 그땐 그땐,"Supreme Team (슈프림팀), 영준 (YOUNG JUN)","김건우, 송기홍"
2020,5,100,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2020,6,1,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,6,2,깡 Official Remix,"식케이 (Sik-K), pH-1 (피에이치원), 박재범 (Jay Park), 김하온 (HAON)","Keymaker, 길, 조용민"
2020,6,3,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,6,4,METEOR,창모 (CHANGMO),CHANGMO
2020,6,25,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,6,26,빌었어,창모 (CHANGMO),CHANGMO
2020,6,27,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,6,28,Fadeaway,"Jvcki Wai (재키와이), 쿠기 (Coogie), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 뱃사공 (Bassagong)","Kid Wine, Jvcki Wai, The Quiett"
2020,6,29,COUNTIN MY GUAP,창모 (CHANGMO),CHANGMO
2020,6,32,좋아한다니까,염따 (YUMDDA),"YUMDDA, L-like"
2020,6,33,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,6,34,아름다워,창모 (CHANGMO),CHANGMO
2020,6,37,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,6,38,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,6,39,트로트랩,"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드), 트웰브 (twlv), Yuzion (유시온)","Flash Note, 하루히, Laptopboyboy"
2020,6,41,Swoosh Flow,창모 (CHANGMO),CHANGMO
2020,6,42,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 코스믹 사운드"
2020,6,43,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,6,44,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,6,47,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,6,48,우연히 봄,"로꼬 (Loco), 유주 (YUJU)","똘아이박, 피터팬, Noheul"
2020,6,49,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2020,6,50,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,6,52,400km (Feat. Kid Milli),한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,6,53,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,6,56,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2020,6,59,Nerdy Love (Feat. 백예린),pH-1 (피에이치원),"Mokyo, Jetti, pH-1, Yerin Baek"
2020,6,60,Moon Blue,GRAY (그레이),"GRAY, DAX"
2020,6,61,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2020,6,62,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2020,6,64,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2020,6,65,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2020,6,66,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2020,6,67,GONE (Feat. Paloalto) (Prod. TOIL),"릴러말즈 (Leellamarz), TOIL (토일)","TOIL, Leellamarz, J Way"
2020,6,68,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2020,6,69,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2020,6,71,달링 (DARLING) (Feat. 크러쉬),식케이 (Sik-K),"Sik-K, Crush, BOYCOLD"
2020,6,72,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2020,6,75,가라사대,BewhY (비와이),BewhY
2020,6,76,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2020,6,78,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,6,79,Y,프리스타일 (Free Style),지오
2020,6,80,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2020,6,81,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2020,6,82,Boys And Girls (Feat. Babylon),지코 (ZICO),"ZICO, Poptime"
2020,6,84,Ballerino,리쌍 (LEESSANG),길
2020,6,85,교통정리 (Feat. 헤이즈),기리보이 (GIRIBOY),"GIRIBOY, Heize, basecamp"
2020,6,86,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스 (Swings), 키드밀리 (Kid Milli), 매드클라운 (Mad Clown)","BOYCOLD, YUMDDA"
2020,6,88,사람,지코 (ZICO),"ZICO, Poptime"
2020,6,89,Martini Blue,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2020,6,91,돈 Call Me (Prod.BRLLNT),염따 (YUMDDA),"YUMDDA, BRLLNT"
2020,6,93,"방에 혼자 있을 때 (Feat. CHANGMO, ASH ISLAND)",릴러말즈 (Leellamarz),"TOIL, The Quiett"
2020,6,94,아낙네,MINO (송민호),"MINO, FUTURE BOUNCE, TEXU"
2020,6,95,그땐 그땐 그땐,"Supreme Team (슈프림팀), 영준 (YOUNG JUN)","김건우, 송기홍"
2020,6,97,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YUMDDA),"YUMDDA, UNTITLEDS"
2020,6,99,Summer!,"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드), 트웰브 (twlv), Yuzion (유시온)","Liam K, SUPERBEE, UNEDUCATED KID"
2020,7,2,Summer Hate (Feat. 비),지코 (ZICO),"ZICO, Poptime"
2020,7,3,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,7,5,METEOR,창모 (CHANGMO),CHANGMO
2020,7,6,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,7,7,깡 Official Remix,"식케이 (Sik-K), pH-1 (피에이치원), 박재범 (Jay Park), 김하온 (HAON)","Keymaker, 길, 조용민"
2020,7,14,Error (Feat. Loopy),ASH ISLAND (애쉬 아일랜드),"TOIL, ASH ISLAND, Skinny Brown"
2020,7,28,빌었어,창모 (CHANGMO),CHANGMO
2020,7,29,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,7,30,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,7,31,곡예사,조광일 (Gwangil Jo),AHWU
2020,7,35,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,7,36,아름다워,창모 (CHANGMO),CHANGMO
2020,7,37,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,7,38,한여름밤의 꿀,"San E (산이), 레이나 (Raina)","San E, 코스믹 사운드"
2020,7,39,만화영화 (Cartoon),지코 (ZICO),"ZICO, Poptime, Ryo"
2020,7,41,Fadeaway,"Jvcki Wai (재키와이), 쿠기 (Coogie), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 뱃사공 (Bassagong)","Kid Wine, Jvcki Wai, The Quiett"
2020,7,42,웬수 (Feat. BIBI),지코 (ZICO),"ZICO, Poptime"
2020,7,43,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,7,47,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,7,49,좋아한다니까,염따 (YUMDDA),"YUMDDA, L-like"
2020,7,50,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2020,7,53,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,7,54,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,7,55,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2020,7,56,COUNTIN MY GUAP,창모 (CHANGMO),CHANGMO
2020,7,57,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,7,58,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,7,59,No you can't,지코 (ZICO),"ZICO, Poptime"
2020,7,63,400km (Feat. Kid Milli),한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,7,64,Summer!,"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드), 트웰브 (twlv), Yuzion (유시온)","Liam K, SUPERBEE, UNEDUCATED KID"
2020,7,65,띵 (Prod. By 기리보이),"Jvcki Wai (재키와이), 양홍원 (YANGHONGWON), Osshun Gum (오션검), 한요한 (HANYOHAN)","Jvcki Wai, GIRIBOY"
2020,7,68,우연히 봄,"로꼬 (Loco), 유주 (YUJU)","똘아이박, 피터팬, Noheul"
2020,7,69,비워 (Beer) (Prod. Way Ched),"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun), 릴러말즈 (Leellamarz), The Quiett (더 콰이엇)",Way Ched
2020,7,70,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2020,7,73,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),"ZICO, PEEJAY, Jvcki Wai, YUMDDA"
2020,7,74,Y,프리스타일 (Free Style),지오
2020,7,76,Roommate,지코 (ZICO),"ZICO, Noden"
2020,7,77,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),"GroovyRoom, Sik-K"
2020,7,79,flex (Prod. By 기리보이),"기리보이 (GIRIBOY), 키드밀리 (Kid Milli), NO:EL (노엘), 스윙스 (Swings)",GIRIBOY
2020,7,82,트로트랩,"수퍼비 (SUPERBEE), UNEDUCATED KID (언에듀케이티드 키드), 트웰브 (twlv), Yuzion (유시온)","Flash Note, 하루히, Laptopboyboy"
2020,7,83,마에스트로 (Maestro),창모 (CHANGMO),CHANGMO
2020,7,84,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,7,87,Boys And Girls (Feat. Babylon),지코 (ZICO),"ZICO, Poptime"
2020,7,89,IndiGO,"저스디스 (JUSTHIS), 키드밀리 (Kid Milli), NO:EL (노엘), 양홍원 (YANGHONGWON)",BRLLNT
2020,7,90,GONE (Feat. Paloalto) (Prod. TOIL),"릴러말즈 (Leellamarz), TOIL (토일)","TOIL, Leellamarz, J Way"
2020,7,91,"야망 (Feat. ASH ISLAND, 김효은, Hash Swan, CHANGMO) (Prod. TOIL)",릴러말즈 (Leellamarz),"TOIL, Leellamarz"
2020,7,93,Martini Blue,DPR LIVE (디피알 라이브),"DPR LIVE, DPR CREAM"
2020,7,95,아이야 (Feat. Beenzino),창모 (CHANGMO),CHANGMO
2020,7,96,Nerdy Love (Feat. 백예린),pH-1 (피에이치원),"Mokyo, Jetti, pH-1, Yerin Baek"
2020,7,98,호랑이소굴 (Feat. Jvcki Wai),기리보이 (GIRIBOY),"Minit, GIRIBOY, Jvcki Wai"
2020,7,99,가라사대,BewhY (비와이),BewhY
