년도,월,순위,타이틀,가수,프로듀서
2020,1,1,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,1,2,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2020,1,3,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2020,1,4,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,1,5,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,6,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),
2020,1,7,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2020,1,8,지구는 멸망하지 않아,우디 (Woody),"김동휘,Francis,민연재,우디"
2020,1,9,Way Back Home,숀 (SHAUN),숀
2020,1,10,인사,멜로망스 (MeloMance),정동환
2020,1,11,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,12,가끔은,정효빈 (Jeong Hyo Bean),"한밤,김현수"
2020,1,13,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2020,1,14,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2020,1,15,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,16,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2020,1,17,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2020,1,18,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,19,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,20,헤어져야 사랑을 알죠,스탠딩 에그,"황세준,조대민,최지훈"
2020,1,21,스토커,10CM (십센치),"10CM,Fine Five"
2020,1,22,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2020,1,23,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2020,1,24,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2020,1,25,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2020,1,26,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2020,1,27,어색한 사이,"볼빨간사춘기 (BOL4), 바닐라 어쿠스틱 (Vanilla Acoustic), 스웨덴세탁소 (Sweden Laundry), 스무살 (20 YEARS OF AGE), 레터 플로우 (Letter flow), 김지수 (Kim Jisu), WH3N (웬), 보라미유 (BORAMIYU), 최유리 (Choi Yu Ree)",바닐라맨
2020,1,28,끝난 사이,보라미유 (BORAMIYU),Noheul
2020,1,29,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2020,1,31,행복,오반 (OVAN),"피아노맨,J.Litz"
2020,1,32,안아줘,정준일 (Jung Joon Il),정준일
2020,1,33,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,34,축제,멜로망스 (MeloMance),정동환
2020,1,35,별 보러 가자,적재 (Jukjae),"적재,추대관"
2020,1,36,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2020,1,37,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,38,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2020,1,39,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2020,1,40,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2020,1,41,XX,볼빨간사춘기 (BOL4),"안지영,황종하"
2020,1,42,비오는 날 뭐해,하은 (포맨),VIP
2020,1,43,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2020,1,44,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2020,1,45,"그리워하는 나, 그리워지는 너",어쿠스틱 콜라보 (Acoustic Collabo),"김승재,박가영"
2020,1,46,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2020,1,47,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2020,1,48,25,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,49,그러나,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,1,50,위잉위잉,혁오 (HYUKOH),
2020,1,51,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2020,1,52,혼코노 (Honkono),하은 (포맨),VIP
2020,1,53,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2020,1,54,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2020,1,55,성탄절 장미 (Feat.이바다),오반 (OVAN),"오반,VAN.C"
2020,1,56,Madeleine Love,CHEEZE (치즈),"구름,달총"
2020,1,58,비행운,문문 (MoonMoon),"문문,김영철"
2020,1,59,New York,"볼빨간사춘기 (BOL4), WH3N (웬)","WH3N, Avalon 8"
2020,1,60,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,1,61,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,62,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2020,1,63,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2020,1,64,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,65,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2020,1,66,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2020,1,67,전화를 할까봐,오반 (OVAN),"오반,VAN.C"
2020,1,68,방에 모기가 있어 (Do You Think Of Me?),10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,1,69,Mermaid,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,70,처음부터 만나지 않았더라면,반하나 (BANHANA),"반하나,DOKO"
2020,1,71,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,72,홍연,안예은 (AHN YE EUN),안예은
2020,1,73,나랑 아니면,검정치마 (The Black Skirts),검정치마
2020,1,74,여자친구,"하은요셉 (HAEUN, YOSEP)",VIP
2020,1,75,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2020,1,76,고백,델리스파이스 (Deli Spice),"고범준,김C"
2020,1,77,Help,혁오 (HYUKOH),"오혁,혁오"
2020,1,80,달라진 니 마음,정효빈 (Jeong Hyo Bean),"캥거루,박가영"
2020,1,81,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2020,1,82,사랑한다는 말로는,피아노맨 (PIANO MAN),"숀,피아노맨"
2020,1,83,이별하기 좋은 날씨,정동원 (Jeong Dong Won),"더필름,임정규"
2020,1,84,보통날의 기적 (Feat. 폴킴),스텔라장 (Stella Jang),"스텔라장,정동환"
2020,1,85,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2020,1,86,Taste,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,1,87,사랑은 은하수 다방에서,10CM (십센치),10CM
2020,1,88,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2020,1,90,"Gloomy Star (Feat. 1ho, Chan)",공기남 (Airman),공기남
2020,1,91,좋아해 (bye),CHEEZE (치즈),달총
2020,1,92,습관 (Bad Habits),숀 (SHAUN),숀
2020,1,93,프리지아,볼빨간사춘기 (BOL4),"안지영,황종하"
2020,1,94,사랑에 연습이 있었다면 (답가),히키 (Hickee),2soo
2020,1,95,사랑한 적 없어,이민혁 (Lee MinHyuk),"이민혁,김장원"
2020,1,96,늦은 시간에 전화해서 미안해,마인드유,"고닥,재희,HYUNKI"
2020,1,97,와리가리,혁오 (HYUKOH),"오혁,혁오"
2020,1,98,어떻게 생각해,CHEEZE (치즈),CHEEZE
2020,1,99,Lullaby,적재 (Jukjae),"적재,추대관"
2020,1,100,널 생각해,원 모어 찬스 (one more chance),정지찬
2020,2,1,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,2,2,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2020,2,3,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,2,4,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2020,2,5,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,6,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),
2020,2,7,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2020,2,8,Way Back Home,숀 (SHAUN),숀
2020,2,9,지구는 멸망하지 않아,우디 (Woody),"김동휘,Francis,민연재,우디"
2020,2,10,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,11,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2020,2,12,인사,멜로망스 (MeloMance),정동환
2020,2,13,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2020,2,14,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,15,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2020,2,16,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,17,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2020,2,18,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2020,2,19,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,20,스토커,10CM (십센치),"10CM,Fine Five"
2020,2,21,헤어져야 사랑을 알죠,스탠딩 에그,"황세준,조대민,최지훈"
2020,2,22,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2020,2,23,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2020,2,24,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2020,2,25,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2020,2,26,별 보러 가자,적재 (Jukjae),"적재,추대관"
2020,2,27,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2020,2,28,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2020,2,29,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,30,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2020,2,32,Help,혁오 (HYUKOH),"오혁,혁오"
2020,2,33,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,34,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2020,2,35,안아줘,정준일 (Jung Joon Il),정준일
2020,2,36,행복,오반 (OVAN),"피아노맨,J.Litz"
2020,2,37,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2020,2,38,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2020,2,39,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2020,2,40,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2020,2,41,25,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,42,가끔은,정효빈 (Jeong Hyo Bean),"한밤,김현수"
2020,2,43,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2020,2,44,Madeleine Love,CHEEZE (치즈),"구름,달총"
2020,2,45,비오는 날 뭐해,하은 (포맨),VIP
2020,2,46,끝난 사이,보라미유 (BORAMIYU),Noheul
2020,2,47,위잉위잉,혁오 (HYUKOH),
2020,2,48,XX,볼빨간사춘기 (BOL4),"안지영,황종하"
2020,2,49,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2020,2,50,그러나,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,2,51,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,52,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2020,2,53,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,54,어색한 사이,"볼빨간사춘기 (BOL4), 바닐라 어쿠스틱 (Vanilla Acoustic), 스웨덴세탁소 (Sweden Laundry), 스무살 (20 YEARS OF AGE), 레터 플로우 (Letter flow), 김지수 (Kim Jisu), WH3N (웬), 보라미유 (BORAMIYU), 최유리 (Choi Yu Ree)",바닐라맨
2020,2,55,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2020,2,56,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2020,2,57,언제나 돌아와,정동원 (Jeong Dong Won),"성재,더필름,임정규"
2020,2,58,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2020,2,59,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,2,60,하루만 더 내게 시간을 줄 순 없겠니 (Feat. 12月),윤토벤 (YounToven) ,B.a.B
2020,2,61,비행운,문문 (MoonMoon),"문문,김영철"
2020,2,62,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2020,2,63,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,64,축제,멜로망스 (MeloMance),정동환
2020,2,65,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2020,2,66,Mermaid,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,67,나랑 아니면,검정치마 (The Black Skirts),검정치마
2020,2,68,홍연,안예은 (AHN YE EUN),안예은
2020,2,69,방에 모기가 있어 (Do You Think Of Me?),10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,2,70,혼코노 (Honkono),하은 (포맨),VIP
2020,2,71,사랑은 은하수 다방에서,10CM (십센치),10CM
2020,2,72,프리지아,볼빨간사춘기 (BOL4),"안지영,황종하"
2020,2,74,Hey Sun,혁오 (HYUKOH),"오혁,혁오"
2020,2,75,고백,델리스파이스 (Deli Spice),"고범준,김C"
2020,2,76,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2020,2,77,여자친구,"하은요셉 (HAEUN, YOSEP)",VIP
2020,2,79,터널 (Feat. 김호연),크래커 (CRACKER),크래커
2020,2,80,잘 지내,적재 (Jukjae),"적재,SCORE,Megatone"
2020,2,81,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2020,2,82,전화를 할까봐,오반 (OVAN),"오반,VAN.C"
2020,2,83,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2020,2,84,사랑한다는 말로는,피아노맨 (PIANO MAN),"숀,피아노맨"
2020,2,85,좋아해 (bye),CHEEZE (치즈),달총
2020,2,86,처음부터 만나지 않았더라면,반하나 (BANHANA),"반하나,DOKO"
2020,2,87,New York,"볼빨간사춘기 (BOL4), WH3N (웬)","WH3N, Avalon 8"
2020,2,88,이별하기 좋은 날씨,정동원 (Jeong Dong Won),"더필름,임정규"
2020,2,89,널 생각해,원 모어 찬스 (one more chance),정지찬
2020,2,90,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2020,2,91,와리가리,혁오 (HYUKOH),"오혁,혁오"
2020,2,92,어떻게 생각해,CHEEZE (치즈),CHEEZE
2020,2,93,싸운날,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,2,94,"Gloomy Star (Feat. 1ho, Chan)",공기남 (Airman),공기남
2020,2,95,Silverhair Express,혁오 (HYUKOH),"오혁,혁오"
2020,2,96,습관 (Bad Habits),숀 (SHAUN),숀
2020,2,97,성탄절 장미 (Feat.이바다),오반 (OVAN),"오반,VAN.C"
2020,2,98,보통날의 기적 (Feat. 폴킴),스텔라장 (Stella Jang),"스텔라장,정동환"
2020,2,99,고백,뜨거운 감자 (Hot Potato),고범준
2020,2,100,달라진 니 마음,정효빈 (Jeong Hyo Bean),"캥거루,박가영"
2020,3,1,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,3,2,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2020,3,3,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2020,3,4,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,3,5,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2020,3,6,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2020,3,7,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),
2020,3,8,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,9,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,10,Way Back Home,숀 (SHAUN),숀
2020,3,11,선물,멜로망스 (MeloMance),"멜로망스,정동환"
2020,3,12,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,13,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,B.a.B
2020,3,14,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2020,3,15,인사,멜로망스 (MeloMance),정동환
2020,3,16,나의 사춘기에게,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,17,폰서트,10CM (십센치),"10CM,이요한,성수용,이윤혁"
2020,3,18,별 보러 갈래?,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,19,이 노래가 클럽에서 나온다면,우디 (Woody),"우디,김동휘"
2020,3,20,행복,오반 (OVAN),"피아노맨,J.Litz"
2020,3,21,비싼옷,임재현 (Lim Jae Hyun),2soo
2020,3,22,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 (Jannabi),잔나비
2020,3,23,우주를 줄게,볼빨간사춘기 (BOL4),"바닐라맨,안지영,낯선아이"
2020,3,24,스토커,10CM (십센치),"10CM,Fine Five"
2020,3,25,좋다고 말해,볼빨간사춘기 (BOL4),"바닐라맨,안지영"
2020,3,26,그대가 살아서,정동원 (Jeong Dong Won),"리트너,더필름,임정규"
2020,3,27,썸 탈꺼야,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,28,지구는 멸망하지 않아,우디 (Woody),"김동휘,Francis,민연재,우디"
2020,3,29,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊),최현석
2020,3,30,신혼일기,윤딴딴 (YUN DDanDdan),"윤딴딴,서익주"
2020,3,31,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"리트너,두번째 별,임정규"
2020,3,32,나만 안되는 연애,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,33,별 보러 가자,적재 (Jukjae),"적재,추대관"
2020,3,34,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 (Jannabi),잔나비
2020,3,35,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE),"에이치코드,이승표,한희준"
2020,3,36,남이 될 수 있을까,"볼빨간사춘기 (BOL4), 스무살 (20 YEARS OF AGE)",바닐라맨
2020,3,38,Madeleine Love,CHEEZE (치즈),"구름,달총"
2020,3,39,니가 보고싶은 밤,윤딴딴 (YUN DDanDdan),"윤딴딴,밤그늘"
2020,3,40,겨울을 걷는다,윤딴딴 (YUN DDanDdan),"윤딴딴,nineoff"
2020,3,41,대충 입고 나와,우디 (Woody),"우디,로브,송호일"
2020,3,42,심술,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,43,안 된다는 말보다 늦었다는 그 말이 더 아파,허성정 (Heo Seong Jeong),"이재성,Fuxxy,사승호"
2020,3,44,웃으며,"임재현 (Lim Jae Hyun), 문성욱 (Moon SeongWook)","문성욱,LAGOON"
2020,3,45,안아줘,정준일 (Jung Joon Il),정준일
2020,3,46,오래된 노래,스탠딩 에그 (Standing Egg),"Egg1,Egg2,Egg3"
2020,3,48,사랑은 은하수 다방에서,10CM (십센치),10CM
2020,3,49,TOMBOY,혁오 (HYUKOH),"오혁,카더가든,혁오"
2020,3,50,하루만 더 내게 시간을 줄 순 없겠니 (Feat. 12月),윤토벤 (YounToven) ,B.a.B
2020,3,51,She (Hidden Track No.V 1월 선정곡),잔나비 (Jannabi),잔나비
2020,3,52,프리지아,볼빨간사춘기 (BOL4),"안지영,황종하"
2020,3,53,99 (바른 연애 길잡이 X 스탠딩 에그),스탠딩 에그 (Standing Egg),Standing Egg
2020,3,54,위잉위잉,혁오 (HYUKOH),
2020,3,55,You(=I),볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,56,Blue,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,57,언제나 돌아와,정동원 (Jeong Dong Won),"성재,더필름,임정규"
2020,3,58,기억소각 (Feat. 기리보이),다운 (Dvwn),"다운,Ryo"
2020,3,59,#첫사랑,볼빨간사춘기 (BOL4),"김지수,황종하"
2020,3,60,비오는 날 뭐해,하은 (포맨),VIP
2020,3,61,그러나,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,3,62,동화,멜로망스 (MeloMance),"멜로망스,정동환"
2020,3,63,25,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,64,오늘,오왠 (O.WHEN),"오왠,빌리어코스티,권혁호,박종득,김지용"
2020,3,65,홍연,안예은 (AHN YE EUN),안예은
2020,3,66,매트리스,10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,3,67,XX,볼빨간사춘기 (BOL4),"안지영,황종하"
2020,3,68,비행운,문문 (MoonMoon),"문문,김영철"
2020,3,69,헤어져야 사랑을 알죠,스탠딩 에그,"황세준,조대민,최지훈"
2020,3,70,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선","최현석,학선,임정규"
2020,3,71,Mermaid,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,72,끝난 사이,보라미유 (BORAMIYU),Noheul
2020,3,73,사라져가는 것들,짙은 (Zitten),"짙은,윤형로"
2020,3,74,나랑 아니면,검정치마 (The Black Skirts),검정치마
2020,3,75,pet,10CM (십센치),"10CM,이요한,성수용,이윤혁,박기훈"
2020,3,76,널 생각해,원 모어 찬스 (one more chance),정지찬
2020,3,77,전화를 할까봐,오반 (OVAN),"오반,VAN.C"
2020,3,78,방에 모기가 있어 (Do You Think Of Me?),10CM (십센치),"10CM,이요한,성수용,방인재,이윤혁"
2020,3,79,고백,델리스파이스 (Deli Spice),"고범준,김C"
2020,3,80,신호등,이준호 (LEE JUN HO),"이준호,도깨비,김현수"
2020,3,81,"마음이 말하는 행복 (Feat. 이라온, 반광옥, 정영은, 전상근)",마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,3,82,싸운날,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,3,83,나들이 갈까,볼빨간사춘기 (BOL4),"낯선아이,바닐라맨"
2020,3,84,우리 참 오래 만났었나 봐,1415 (일사일오),"오지현,심현,주성근,김건,이찬영"
2020,3,85,"그대와 나, 설레임 (Feat. 소울맨)",어쿠스틱 콜라보 (Acoustic Collabo),윈드밀
2020,3,86,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운 (Mad Clown),"매드 클라운,Ye-Yo,권브라더스"
2020,3,87,고백,정준일 (Jung Joon Il),"정준일,권영찬"
2020,3,88,불면 (不眠),"오반 (OVAN), VAN.C (반씨)","VAN.C,오반"
2020,3,89,고백,뜨거운 감자 (Hot Potato),고범준
2020,3,90,가끔은,정효빈 (Jeong Hyo Bean),"한밤,김현수"
2020,3,91,축제,멜로망스 (MeloMance),정동환
2020,3,93,기댈 곳,윤딴딴 (YUN DDanDdan),"윤딴딴,전우철"
2020,3,94,여자친구,"하은요셉 (HAEUN, YOSEP)",VIP
2020,3,95,아닌 척 말하기가,바닐라 어쿠스틱 (Vanilla Acoustic),바닐라맨
2020,3,96,어떻게 생각해,CHEEZE (치즈),CHEEZE
2020,3,97,오빠야,신현희와김루트 (SEENROOT),"신현희,서정일"
2020,3,98,"Gloomy Star (Feat. 1ho, Chan)",공기남 (Airman),공기남
2020,3,99,와리가리,혁오 (HYUKOH),"오혁,혁오"
2020,3,100,Little Star,스탠딩 에그 (Standing Egg),Standing Egg
2020,4,1,어떻게 지내 (Prod. By VAN.C),오반 (OVAN),"오반,VAN.C"
2020,4,2,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,4,3,조금 취했어 (Prod. 2soo),임재현 (Lim Jae Hyun),2soo
2020,4,4,주저하는 연인들을 위해,잔나비 (Jannabi),"잔나비 최정훈,김도형,유영현,권박사"
2020,4,5,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB),"마크툽,이라온,Triple Synergy,박민지"
2020,4,6,있어줘요,장덕철 (JANG DEOK CHEOL),"덕인,DOKO"
2020,4,7,"나만, 봄",볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,4,8,워커홀릭,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,4,9,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),
2020,4,10,봄이 좋냐??,10CM (십센치),"10CM,오안,이윤혁"
2020,4,11,Way Back Home,숀 (SHAUN),숀
2020,4,12,여행,볼빨간사춘기 (BOL4),"안지영,바닐라맨"
2020,4,13,선물,멜로망스 (MeloMance),"멜로망스,정동환"
