년도,월,순위,타이틀,가수,프로듀서
2020,1,1,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2020,1,2,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2020,1,3,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2020,1,4,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2020,1,5,Obsession,EXO,"Dem Jointz,Cristi 'Stalone' Gallo,Asia'h Epperson,Adrian Mckinnon,유영진,라이언 전"
2020,1,6,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2020,1,7,LION,(여자)아이들,"빅싼초,전소연"
2020,1,8,날 보러 와요 (Come See Me),AOA,"Dokkun,서용배"
2020,1,9,Trouble,EXO,"Jin By Jin,Bobii Lewis,Karen Poole"
2020,1,10,나비효과 (Butterfly Effect),EXO,"Greg Bonnick,Hayden Chapman,Adrian Mckinnon,LDN Noise"
2020,1,11,춤 (Groove),EXO,"Hyuk Shin,Jisoo Park,Blair Taylor"
2020,1,12,지킬 (Jekyll),EXO,"Kaelin Ellis,Tay Jasper,Homegrown,Adrian Mckinnon,Jordain Johnson,Aaron Fresh,Hautboi Rich"
2020,1,13,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,"신사동호랭이,최규성"
2020,1,14,Ya Ya Ya,EXO,"Dem Jointz,라이언 전,David Brown,Charles Hinshaw,Allen Gordon Jr,Coko,Tamara Johnson,Andrea Martin,Ivan Matias"
2020,1,15,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,1,16,Baby You Are,EXO,"Wendy Wang,MoZella,Benjamin Ingrosso,Allakoi Peete"
2020,1,17,Non Stop,EXO,"Daniel 'Obi' Klein,Charli Taft,Andreas ?berg"
2020,1,18,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2020,1,19,"FEVER (Feat. 수퍼비, BIBI)",박진영 (J.Y. Park),"박진영,김승수"
2020,1,20,벌써 12시,청하,"블랙아이드필승,전군,라도"
2020,1,21,Snapping,청하,"박우상,한재완"
2020,1,22,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2020,1,23,Good Guy,SF9,"Daniel Kim,Takey,Al Swettenham,Geek Boy"
2020,1,24,날라리 (LALALAY),선미,"선미,FRANTS"
2020,1,25,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2020,1,26,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2020,1,27,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2020,1,28,FLOWER SHOWER,현아,"싸이,유건형,Space One,Anna Timgren"
2020,1,29,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2020,1,30,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2020,1,31,이루리,우주소녀,"KZ,Nthonius,비오"
2020,1,32,Thumbs Up,모모랜드 (MOMOLAND),"이단옆차기,Bull$EyE,Ondine,De view,김도다리"
2020,1,33,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2020,1,34,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2020,1,35,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2020,1,36,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2020,1,37,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2020,1,38,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2020,1,39,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2020,1,40,스물셋,아이유,"이종훈,이채규,IU"
2020,1,41,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2020,1,42,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2020,1,43,In & Out,Red Velvet (레드벨벳),"KENZIE,Moonshine,Cazzi Opeia"
2020,1,44,LATATA,(여자)아이들,"빅싼초,전소연"
2020,1,45,너랑 나,아이유,이민수
2020,1,46,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2020,1,47,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2020,1,48,9와 4분의 3 승강장에서 너를 기다려 (Run Away),투모로우바이투게더,"Slow Rabbit,Supreme Boi,Melanie Fontana,Michel 'Lindgren' Schulz,Andreas Carlsson,'Hitman' Bang,Pauline Skott,Peter St James"
2020,1,49,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2020,1,50,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2020,1,51,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2020,1,52,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2020,1,53,좋은 날,아이유,이민수
2020,1,54,FLASH,X1 (엑스원),"SCORE,Megatone,Onestar"
2020,1,55,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2020,1,56,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2020,1,57,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2020,1,58,리베카,양준일,"이형주,이형탁"
2020,1,59,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2020,1,60,우린 결국 다시 만날 운명이었지 (Destiny),마마무 (Mamamoo),"Dokkun,박우상"
2020,1,61,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2020,1,62,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2020,1,63,불장난,BLACKPINK,"TEDDY,R.Tee"
2020,1,64,비행기,거북이,임성훈
2020,1,65,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2020,1,66,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2020,1,67,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2020,1,68,한(一),(여자)아이들,"빅싼초,전소연"
2020,1,69,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,1,70,사이렌 (Siren),선미,"선미,FRANTS"
2020,1,71,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2020,1,72,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2020,1,73,Senorita,(여자)아이들,"빅싼초,전소연"
2020,1,74,짐살라빔 (Zimzalabim),Red Velvet (레드벨벳),"Olof Lindskog,Daniel Caesar,Ludwig Lindell,Hayley Aitken,Ollipop,Caesar & Loui"
2020,1,75,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2020,1,76,아주 NICE,세븐틴,"WOOZI,BUMZU"
2020,1,77,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2020,1,78,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,1,79,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2020,1,80,TT,TWICE (트와이스),"블랙아이드필승,라도"
2020,1,81,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2020,1,82,가시나,선미,"죠리,TEDDY,24"
2020,1,83,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2020,1,84,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2020,1,85,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL),"Steven Lee,Caroline Gustavsson"
2020,1,86,Spare,"윤종신, 염따","윤종신,Postino"
2020,1,87,嗜 (Obsession),EXO,"Dem Jointz,Cristi 'Stalone' Gallo,Asia'h Epperson,Adrian Mckinnon,유영진,라이언 전"
2020,1,88,하루 끝,아이유,"Dokkun,박근태"
2020,1,89,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2020,1,90,에너제틱 (Energetic),Wanna One (워너원),"후이,Flow Blow"
2020,1,91,열대야 (Fever),여자친구 (GFRIEND),"임수호,C-no,웅킴"
2020,1,92,Why Don't You Know (Feat. 넉살),청하,"임수호,C-no,웅킴"
2020,1,93,거짓말,BIGBANG (빅뱅),"G-DRAGON,용감한형제"
2020,1,94,Destiny (나의 지구),오마이걸 (OH MY GIRL),"1Piece,미미,DJ KAESAMA,이정철"
2020,1,95,8282,다비치,"Dokkun,이현승"
2020,1,96,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2020,1,97,I Don't Care,2NE1,"TEDDY,KUSH"
2020,1,98,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2020,1,99,원더우먼,브라운아이드걸스,"윤종신,이근호,이종민,G.고릴라"
2020,1,100,게릴라 (Guerilla),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2020,2,1,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2020,2,2,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2020,2,3,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2020,2,4,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2020,2,5,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2020,2,6,Obsession,EXO,"Dem Jointz,Cristi 'Stalone' Gallo,Asia'h Epperson,Adrian Mckinnon,유영진,라이언 전"
2020,2,7,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2020,2,8,LION,(여자)아이들,"빅싼초,전소연"
2020,2,9,교차로 (Crossroads),여자친구 (GFRIEND),"노주환,이원종"
2020,2,10,날 보러 와요 (Come See Me),AOA,"Dokkun,서용배"
2020,2,11,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,2,12,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2020,2,13,벌써 12시,청하,"블랙아이드필승,전군,라도"
2020,2,14,Trouble,EXO,"Jin By Jin,Bobii Lewis,Karen Poole"
2020,2,15,Snapping,청하,"박우상,한재완"
2020,2,16,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2020,2,17,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2020,2,18,나비효과 (Butterfly Effect),EXO,"Greg Bonnick,Hayden Chapman,Adrian Mckinnon,LDN Noise"
2020,2,19,가라고 (Gotta Go),선미,"선미,FRANTS"
2020,2,20,낯선날 (Feat. 펀치) (Weird Day),문별 (마마무),강지원
2020,2,21,뛰어들게 (Dive),iKON,"B.I,Diggy,강욱진"
2020,2,22,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2020,2,23,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2020,2,24,AYAYAYA,IZ*ONE (아이즈원),"윤종성,Anna Timgren,신민경"
2020,2,25,춤 (Groove),EXO,"Hyuk Shin,Jisoo Park,Blair Taylor"
2020,2,26,날라리 (LALALAY),선미,"선미,FRANTS"
2020,2,27,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2020,2,28,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2020,2,29,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2020,2,30,DUN DUN,EVERGLOW (에버글로우),"Olof Lindskog,Gavin Jones,Hayley Aitken,72,Ollipop"
2020,2,31,"FEVER (Feat. 수퍼비, BIBI)",박진영 (J.Y. Park),"박진영,김승수"
2020,2,32,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2020,2,33,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2020,2,34,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2020,2,35,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2020,2,36,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2020,2,37,지킬 (Jekyll),EXO,"Kaelin Ellis,Tay Jasper,Homegrown,Adrian Mckinnon,Jordain Johnson,Aaron Fresh,Hautboi Rich"
2020,2,38,LATATA,(여자)아이들,"빅싼초,전소연"
2020,2,39,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,"신사동호랭이,최규성"
2020,2,40,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2020,2,41,SO CURIOUS,IZ*ONE (아이즈원),"TENZO,MUNA,룩원,Shaun Kim"
2020,2,42,달이 태양을 가릴 때 (Eclipse),문별 (마마무),"Dokkun,용배,이후상,김민기,Inner Child"
2020,2,43,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2020,2,44,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2020,2,45,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2020,2,46,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2020,2,47,너랑 나,아이유,이민수
2020,2,48,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2020,2,49,SPACESHIP,IZ*ONE (아이즈원),"권은비,Nmore,Elum,Anchor"
2020,2,50,Good Guy,SF9,"Daniel Kim,Takey,Al Swettenham,Geek Boy"
2020,2,51,스물셋,아이유,"이종훈,이채규,IU"
2020,2,52,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2020,2,53,Ya Ya Ya,EXO,"Dem Jointz,라이언 전,David Brown,Charles Hinshaw,Allen Gordon Jr,Coko,Tamara Johnson,Andrea Martin,Ivan Matias"
2020,2,54,좋은 날,아이유,이민수
2020,2,55,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2020,2,56,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2020,2,57,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2020,2,58,DREAMLIKE,IZ*ONE (아이즈원),"윤상조,강연욱"
2020,2,59,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2020,2,60,불장난,BLACKPINK,"TEDDY,R.Tee"
2020,2,61,비행기,거북이,임성훈
2020,2,62,Baby You Are,EXO,"Wendy Wang,MoZella,Benjamin Ingrosso,Allakoi Peete"
2020,2,63,EYES,IZ*ONE (아이즈원),"Andy Love,Andreas ?berg,David Amber,라이언 전"
2020,2,64,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2020,2,65,FLOWER SHOWER,현아,"싸이,유건형,Space One,Anna Timgren"
2020,2,66,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2020,2,67,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2020,2,68,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2020,2,69,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2020,2,70,9와 4분의 3 승강장에서 너를 기다려 (Run Away),투모로우바이투게더,"Slow Rabbit,Supreme Boi,Melanie Fontana,Michel 'Lindgren' Schulz,Andreas Carlsson,'Hitman' Bang,Pauline Skott,Peter St James"
2020,2,71,Non Stop,EXO,"Daniel 'Obi' Klein,Charli Taft,Andreas ?berg"
2020,2,72,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2020,2,73,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2020,2,74,한(一),(여자)아이들,"빅싼초,전소연"
2020,2,75,Senorita,(여자)아이들,"빅싼초,전소연"
2020,2,76,우연이 아니야,IZ*ONE (아이즈원),"임수호,용배"
2020,2,77,사이렌 (Siren),선미,"선미,FRANTS"
2020,2,78,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2020,2,79,우리집,2PM,"준케이,를"
2020,2,80,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
2020,2,81,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2020,2,82,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,2,83,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2020,2,84,So What,이달의 소녀,"David Anthony,IMLAY"
2020,2,85,이루리,우주소녀,"KZ,Nthonius,비오"
2020,2,86,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2020,2,87,아주 NICE,세븐틴,"WOOZI,BUMZU"
2020,2,88,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,2,89,가시나,선미,"죠리,TEDDY,24"
2020,2,90,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이,"강욱진,Diggy,김민구,윤명운"
2020,2,91,하루 끝,아이유,"Dokkun,박근태"
2020,2,92,Thumbs Up,모모랜드 (MOMOLAND),"이단옆차기,Bull$EyE,Ondine,De view,김도다리"
2020,2,93,TT,TWICE (트와이스),"블랙아이드필승,라도"
2020,2,94,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2020,2,95,I NEED U,방탄소년단,"PDOGG,방시혁,RM,SUGA,j-hope,브라더수"
2020,2,96,짐살라빔 (Zimzalabim),Red Velvet (레드벨벳),"Olof Lindskog,Daniel Caesar,Ludwig Lindell,Hayley Aitken,Ollipop,Caesar & Loui"
2020,2,97,KNOCK KNOCK,TWICE (트와이스),"Mayu Wakisaka,이우민 'Collapsedone'"
2020,2,98,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2020,2,99,Tempo,EXO,"Jamil 'Digi' Chammas,Leven Kali,Tay Jasper,Adrian Mckinnon,MZMC"
2020,2,100,열대야 (Fever),여자친구 (GFRIEND),"임수호,C-no,웅킴"
2020,3,1,FIESTA,IZ*ONE (아이즈원),"최현준,김승수"
2020,3,2,Psycho,Red Velvet (레드벨벳),"Andrew Scott,Cazzi Opeia,EJAE,유영진"
2020,3,3,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"PDOGG,RM,Melanie Fontana,Michel 'Lindgren' Schulz,'Hitman' Bang,SUGA,Emily Weisband,j-hope,Halsey"
2020,3,4,HIP,마마무 (Mamamoo),"Dokkun,박우상,화사"
2020,3,5,WANNABE,ITZY (있지),"별들의전쟁,우빈,team GALACTIKA *"
2020,3,6,Obsession,EXO,"Dem Jointz,Cristi 'Stalone' Gallo,Asia'h Epperson,Adrian Mckinnon,유영진,라이언 전"
2020,3,7,불티 (Spark),태연 (TAEYEON),"KENZIE,Anne Judith Stokke Wik,Ronny Svendsen"
2020,3,8,Feel Special,TWICE (트와이스),"J.Y. Park 'The Asiansoul',Ollipop,Hayley Aitken,이우민 'Collapsedone'"
2020,3,9,LION,(여자)아이들,"빅싼초,전소연"
2020,3,10,달라달라,ITZY (있지),"별들의전쟁,아테나,GALACTIKA"
2020,3,11,메아리 (Love Me Now),NCT 127,"Mike Daley,Mitchell Owens,DEEZ,Wilbart 'Vedo' McCoy III"
2020,3,12,FANCY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,3,13,벌써 12시,청하,"블랙아이드필승,전군,라도"
2020,3,14,ICY,ITZY (있지),"J.Y. Park 'The Asiansoul',Cazzi Opeia,Ellen Berg,Daniel Caesar,Ludwig Lindell,Ashley Alisha,Cameron Neilson,Lauren Dyson,이해솔"
2020,3,15,비올레타,IZ*ONE (아이즈원),"최현준,김승수,박슬기"
2020,3,16,교차로 (Crossroads),여자친구 (GFRIEND),"노주환,이원종"
2020,3,17,AYAYAYA,IZ*ONE (아이즈원),"윤종성,Anna Timgren,신민경"
2020,3,18,Snapping,청하,"박우상,한재완"
2020,3,19,날 보러 와요 (Come See Me),AOA,"Dokkun,서용배"
2020,3,20,YES or YES,TWICE (트와이스),"David Amber,Andy Love"
2020,3,21,Dance The Night Away,TWICE (트와이스),"Anne Judith Stokke Wik,Jonatan Gusmark,Ludvig Evers a.k.a Moonshine,Cazzi Opeia,오승은,Andreas Baertels"
2020,3,22,SPACESHIP,IZ*ONE (아이즈원),"권은비,Nmore,Elum,Anchor"
2020,3,23,SO CURIOUS,IZ*ONE (아이즈원),"TENZO,MUNA,룩원,Shaun Kim"
2020,3,24,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),MosPick
2020,3,25,멍청이(twit),화사 (Hwa Sa),"Dokkun,박우상,화사"
2020,3,26,마지막처럼,BLACKPINK,"TEDDY,FUTURE BOUNCE,Lydia Paek"
2020,3,27,Forever Young,BLACKPINK,"TEDDY,FUTURE BOUNCE,R.Tee"
2020,3,28,BLUE MOON (Prod. GroovyRoom),"효린, 창모 (CHANGMO)",그루비룸
2020,3,29,Roller Coaster,청하,"블랙아이드필승,전군,라도"
2020,3,30,결혼할까요,씨야,조영수
2020,3,31,좋은 날,아이유,이민수
2020,3,32,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),"Daniel Caesar,Ludwig Lindell,Caesar & Loui"
2020,3,33,별이 빛나는 밤,마마무 (Mamamoo),"Dokkun,박우상"
2020,3,34,REALLY REALLY,WINNER,"강승윤,강욱진,MINO"
2020,3,35,스물셋,아이유,"이종훈,이채규,IU"
2020,3,36,날라리 (LALALAY),선미,"선미,FRANTS"
2020,3,37,너랑 나,아이유,이민수
2020,3,38,What is Love?,TWICE (트와이스),"J.Y. Park 'The Asiansoul',이우민 'Collapsedone'"
2020,3,39,비행기,거북이,임성훈
2020,3,40,뿜뿜,모모랜드 (MOMOLAND),"신사동호랭이,BXN"
2020,3,41,LATATA,(여자)아이들,"빅싼초,전소연"
2020,3,42,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL),"Steven Lee,Joe Lawrence,Caroline Gustavsson"
2020,3,43,하루 끝,아이유,"Dokkun,박근태"
2020,3,44,고고베베 (gogobebe),마마무 (Mamamoo),"김건모,Dokkun"
2020,3,45,Love Shot,EXO,"Mike Woods,Kevin White,Andrew Bazzi,Anthony Russo,MZMC,Rice n' Peas"
2020,3,46,DUN DUN,EVERGLOW (에버글로우),"Olof Lindskog,Gavin Jones,Hayley Aitken,72,Ollipop"
2020,3,47,불장난,BLACKPINK,"TEDDY,R.Tee"
2020,3,48,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),"Christoffer Lauridsen,Andreas ?berg,Allison Kaplan"
2020,3,49,불타오르네 (FIRE),방탄소년단,"PDOGG,방시혁,RM,SUGA,Devine Channel"
2020,3,50,Bad Boy,Red Velvet (레드벨벳),"The Stereotypes,Maxx Song,Whitney Phillips,유영진"
2020,3,51,비밀정원,오마이걸 (OH MY GIRL),"Steven Lee,Mayu Wakisaka,Sean Alexander"
2020,3,52,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL),"Hyuk Shin,정윤,Ashley Alisha,JJ Evans,MooF"
2020,3,53,CHEER UP,TWICE (트와이스),"블랙아이드필승,라도"
2020,3,54,DREAMLIKE,IZ*ONE (아이즈원),"윤상조,강연욱"
2020,3,55,MILLIONS,WINNER,"강승윤,강욱진,Diggy"
2020,3,56,Decalcomanie (데칼코마니),마마무 (Mamamoo),"MGR,Dokkun,박우상"
2020,3,57,가라고 (Gotta Go),선미,"선미,FRANTS"
2020,3,58,너나 해 (Egotistic),마마무 (Mamamoo),"김도훈,박우상"
2020,3,59,밤 (Time for the moon night),여자친구 (GFRIEND),"노주환,이원종"
2020,3,60,"FEVER (Feat. 수퍼비, BIBI)",박진영 (J.Y. Park),"박진영,김승수"
2020,3,61,Don't Know What To Do,BLACKPINK,"TEDDY,24,Brian Lee,Bekuh BOOM,R.Tee,24"
2020,3,62,우연이 아니야,IZ*ONE (아이즈원),"임수호,용배"
2020,3,63,Power Up,Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Jonatan Gusmark,Ellen Berg Tollbom,Cazzi Opeia"
2020,3,64,러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),"Albi Albertsson,Markus Lindell,Belle Humble"
2020,3,65,EYES,IZ*ONE (아이즈원),"Andy Love,Andreas ?berg,David Amber,라이언 전"
2020,3,66,AH YEAH (아예),WINNER,"강승윤,강욱진,Diggy,죠리"
2020,3,67,Heart Shaker,TWICE (트와이스),"David Amber,Sean Alexander,Avenue 52"
2020,3,68,사이렌 (Siren),선미,"선미,FRANTS"
2020,3,69,한(一),(여자)아이들,"빅싼초,전소연"
2020,3,70,8282,다비치,"Dokkun,이현승"
2020,3,71,우리집,2PM,"준케이,를"
2020,3,72,LIKEY,TWICE (트와이스),"블랙아이드필승,전군,라도"
2020,3,73,그 놈 목소리,씨야,이민수
2020,3,74,시간을 달려서 (Rough),여자친구 (GFRIEND),"임수호,용배"
2020,3,75,Senorita,(여자)아이들,"빅싼초,전소연"
2020,3,76,아주 NICE,세븐틴,"WOOZI,BUMZU"
2020,3,77,Trouble,EXO,"Jin By Jin,Bobii Lewis,Karen Poole"
2020,3,78,하루 하루,BIGBANG (빅뱅),"G-DRAGON,Daishi Dance"
2020,3,79,1도 없어,Apink (에이핑크),"블랙아이드필승,전군,라도"
2020,3,80,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,"신사동호랭이,최규성"
2020,3,81,뛰어들게 (Dive),iKON,"B.I,Diggy,강욱진"
2020,3,82,여성시대,"씨야, 다비치, 티아라",조영수
2020,3,83,달이 태양을 가릴 때 (Eclipse),문별 (마마무),"Dokkun,용배,이후상,김민기,Inner Child"
2020,3,84,가시나,선미,"죠리,TEDDY,24"
2020,3,85,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND),"임수호,용배"
2020,3,86,피카부 (Peek-A-Boo),Red Velvet (레드벨벳),"Ludvig Evers a.k.a Moonshine,Cazzi Opeia,Ellen Berg Tollbom"
