년도,월,순위,타이틀,가수,프로듀서
2021,10,90,그땐 그땐 그땐,"Supreme Team (슈프림팀), 영준 (YOUNG JUN)","김건우, 송기홍"
2021,10,91,300(prod. Cashbanger),호미들 (Homies),"CK, Chin, Louie, Cashbanger"
2021,10,92,악몽,ASH ISLAND (애쉬 아일랜드),TOIL
2021,10,94,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
2021,10,95,TWINTAIL20,디핵 (D-Hack),J;KEY
2021,10,96,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),"Heize, 브라더수"
2021,10,97,죽일 놈 (Guilty),다이나믹 듀오 (Dynamicduo),"GAEKO, Choiza, Primary"
2021,10,98,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),GRAY
2021,10,99,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (Mirani),"GroovyRoom, pH-1, Mirani"
2021,10,100,BAD LOVE,BE'O (비오),"BE'O, Zbeatz, Mantra"
2021,11,1,쉬어 (Feat. MINO) (Prod. GRAY),"아넌딜라이트(Anandelight), unofficialboyy (언오피셜보이), BE'O (비오), 지구인 (Geegooin), Mudd the student (머드 더 스튜던트)","GRAY, MINO, DAX, TREVOR"
2021,11,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo (소코도모),"Slom, Zion.T, sokodomo, 박준우, Fisherman, Wonstein"
2021,11,3,Wake Up (Prod. 코드 쿤스트),"개코 (GAEKO), 아우릴고트 (OUREALGOAT), SINCE (신스), 안병웅 (Ahn Byeong Woong), Tabber (태버), 조광일 (Gwangil Jo)","CODE KUNST, GAEKO, Pick!"
2021,11,4,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)","PATEKO, D-Hack"
2021,11,5,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),"BE'O, GRAY"
2021,11,6,TROUBLE (Prod. Slom),"Don Mills (던밀스), Northfacegawd (노스페이스갓), sokodomo (소코도모), Khakii (카키), 에이체스 (A-Chess)","Slom, Zion.T, PJNOTREBLE, Shyun"
2021,11,7,너와 나의 Memories,"염따 (YUMDDA), TOIL (토일), KOONTA (쿤타), 베이식 (Basick), 365LIT (365릿), 황지상 (HWANG JI SANG), 송민영 (Kid M)","YUMDDA, TOIL"
2021,11,8,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),"TOIL, Kleine, Leellamarz, JAEHA"
2021,11,9,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들 (Homies),"Chin, 27 corazones"
2021,11,10,문득,BE'O (비오),"BE'O, rubyboyyisthegenius, Mantra"
2021,11,11,멜로디,ASH ISLAND (애쉬 아일랜드),"TOIL, ASH ISLAND, Skinny Brown"
2021,11,13,METEOR,창모 (CHANGMO),CHANGMO
2021,11,14,Cold Blooded,제시 (Jessi),"Bobblehead, 커즈디, bayb, JohnJohn"
2021,11,16,가시 (Prod. 코드 쿤스트),"조광일 (Gwangil Jo), 개코 (GAEKO), 저스디스 (JUSTHIS)","CODE KUNST, GAEKO, Pick!"
2021,11,17,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),"TOIL, YUMDDA, KOONTA, ASH ISLAND"
2021,11,19,낮 밤 (feat. 박재범),이영지 (Lee Young-ji),"Lee Young-ji, Jay Park, AVERZI, DAUL"
2021,11,20,"Reset (Feat. 개코, Kid Milli) (Prod. 코드 쿤스트)","SINCE (신스), Tabber (태버)","CODE KUNST, GAEKO, Pick!"
2021,11,21,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨(MUNCHMAN), Khundi Panda (쿤디판다), 머쉬베놈 (MUSHVENOM)","GroovyRoom, JUSTHIS, Sik-K"
2021,11,22,역겹겠지만 (Remember me),B.I (비아이),"B.I, MILLENNIUM"
2021,11,23,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷"
2021,11,24,Brand (Feat. 래원 (Layone)),BE'O (비오),willy
2021,11,26,"이끼 (Feat. MINO, BOBBY) (Prod. MINO)",Mudd the student (머드 더 스튜던트),"MINO, Mudd the student, GRAY, No Identity"
2021,11,28,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE'O (비오),"GRAY, DAX, FIFTYFIVE, BE'O, Coogie, Loco"
2021,11,29,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코),"PATEKO, ASH ISLAND, Skinny Brown"
2021,11,31,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student (머드 더 스튜던트),"GRAY, Mudd the student, 이찬혁"
2021,11,32,Y (Please Tell Me Why),프리스타일 (Free Style),지오
2021,11,33,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),"Minit, GIRIBOY, lIlBOI, BIG Naughty, Slom, 박준우, Fisherman"
2021,11,34,To the Moon (Feat. UNEDUCATED KID),"염따 (YUMDDA), TOIL (토일)","TOIL, YUMDDA, UNEDUCATED KID"
2021,11,35,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2021,11,39,아무노래,지코 (ZICO),"ZICO, Poptime"
2021,11,40,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),"Slom, Fisherman, lIlBOI, YUMDDA, Zion.T"
2021,11,42,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2021,11,43,곡예사,조광일 (Gwangil Jo),AHWU
2021,11,45,BAD LOVE,BE'O (비오),"BE'O, Zbeatz, Mantra"
2021,11,46,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일 (Gwangil Jo),"CODE KUNST, GAEKO, Pick!"
2021,11,47,논해 (Feat. JUSTHIS) (Prod. CODE KUNST),개코 (GAEKO),"CODE KUNST, GAEKO"
2021,11,49,모래시계,창모 (CHANGMO),"CHANGMO, 박인영"
2021,11,52,Hyperstar,창모 (CHANGMO),CHANGMO
2021,11,54,느린심장박동 (Feat. Ja Mezz),래원 (Layone),Clayheart
2021,11,55,"08베이식 (Feat. 염따, punchnello)",베이식 (Basick),"TOIL, YUMDDA, SMH Of SMGS, KVHN"
2021,11,56,사이렌,호미들 (Homies),"27 corazones, CK, Chin, Louie"
2021,11,57,아름다워,창모 (CHANGMO),CHANGMO
2021,11,60,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2021,11,62,눈누난나 (NUNU NANA),제시 (Jessi),"유건형, PENOMECO, 전병일, PHILL"
2021,11,63,GONE (Feat. Paloalto) (Prod. TOIL),"릴러말즈 (Leellamarz), TOIL (토일)","TOIL, Leellamarz, J Way"
2021,11,64,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2021,11,66,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2021,11,67,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2021,11,68,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2021,11,69,Play (Prod. TOIL),ASH ISLAND (애쉬 아일랜드),"TOIL, ASH ISLAND"
2021,11,70,사임쌓임,"Chin (친), 수퍼비 (SUPERBEE), CK (씨케이), UNEDUCATED KID (언에듀케이티드 키드)","ross gossage, Chin"
2021,11,71,새로고침 (Feat. GRAY),"지구인 (Geegooin), 아넌딜라이트(Anandelight)",GRAY
2021,11,72,사랑은(Feat.원슈타인),마미손 (Mommy Son),"권한얼, Wonstein, Mommy Son"
2021,11,74,태지,창모 (CHANGMO),"CHANGMO, 서태지"
2021,11,75,Freak (Prod. Slom),"릴보이 (lIlBOI), 원슈타인 (Wonstein), Chillin Homie (칠린호미), 스카이민혁 (Skyminhyuk)","Slom, Zion.T, GIRIBOY, 박준우"
2021,11,76,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2021,11,77,바래 (Feat. 정인) (Prod. TOIL),KOONTA (쿤타),"TOIL, KOONTA, YUMDDA, 정인"
2021,11,80,Ballerino,리쌍 (LEESSANG),길
2021,11,82,NO BREAK (Prod. GooseBumps & 사이먼 도미닉),"홀리뱅 (HolyBang), 사이먼 도미닉 (Simon Dominic), 로꼬 (Loco)","Simon Dominic, GooseBumps"
2021,11,83,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2021,11,84,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2021,11,86,복덕방,Northfacegawd (노스페이스갓),606 gus
2021,11,88,러브(Prod.로코베리),"로꼬 (Loco), 이성경 (Lee sung kyung)","로코, 베리, Loco, 로코베리"
2021,11,89,몸매 (MOMMAE) (Feat. Ugly Duck),박재범 (Jay Park),"Jay Park, GRAY"
2021,11,90,우리서로사랑하지는말자,기리보이 (GIRIBOY),"GIRIBOY, vibin"
2021,11,91,"BE ! (Feat. 팔로알토, lIlBOI) (Prod. PEEJAY & Slom)",sokodomo (소코도모),"PEEJAY, Slom, Zion.T"
2021,11,92,Beautiful (Feat. Skinny Brown),ASH ISLAND (애쉬 아일랜드),"TOIL, ASH ISLAND, Skinny Brown"
2021,11,93,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2021,11,94,널 너무 모르고,헤이즈 (Heize),GroovyRoom
2021,11,96,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2021,11,97,빌었어,창모 (CHANGMO),CHANGMO
2021,11,98,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda (쿤디판다),"GroovyRoom, JUSTHIS"
2021,11,99,"Face ID (Feat. 기리보이, Sik-K, JUSTHIS)",에픽하이 (EPIK HIGH),"DJ 투컷, Tablo, Mighty Mike, Sik-K"
2021,12,1,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo (소코도모),"Slom, Zion.T, sokodomo, 박준우, Fisherman, Wonstein"
2021,12,2,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),"BE'O, GRAY"
2021,12,3,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),"TOIL, Kleine, Leellamarz, JAEHA"
2021,12,4,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student (머드 더 스튜던트),"GRAY, Mudd the student, 이찬혁"
2021,12,5,Counting Stars (Feat. Beenzino),BE'O (비오),"BE'O, Kevin Jacoutot"
2021,12,6,쉬어 (Feat. MINO) (Prod. GRAY),"아넌딜라이트(Anandelight), unofficialboyy (언오피셜보이), BE'O (비오), 지구인 (Geegooin), Mudd the student (머드 더 스튜던트)","GRAY, MINO, DAX, TREVOR"
2021,12,7,Wake Up (Prod. 코드 쿤스트),"개코 (GAEKO), 아우릴고트 (OUREALGOAT), SINCE (신스), 안병웅 (Ahn Byeong Woong), Tabber (태버), 조광일 (Gwangil Jo)","CODE KUNST, GAEKO, Pick!"
2021,12,8,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE'O (비오),"GRAY, BE'O, ASH ISLAND"
2021,12,9,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE'O (비오),"GRAY, DAX, FIFTYFIVE, BE'O, Coogie, Loco"
2021,12,10,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO (파테코)","PATEKO, D-Hack"
2021,12,11,문득,BE'O (비오),"BE'O, rubyboyyisthegenius, Mantra"
2021,12,12,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일 (Gwangil Jo),"CODE KUNST, GAEKO, Pick!"
2021,12,13,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),"TOIL, YUMDDA, KOONTA, ASH ISLAND"
2021,12,14,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들 (Homies),"Chin, 27 corazones"
2021,12,15,너와 나의 Memories,"염따 (YUMDDA), TOIL (토일), KOONTA (쿤타), 베이식 (Basick), 365LIT (365릿), 황지상 (HWANG JI SANG), 송민영 (Kid M)","YUMDDA, TOIL"
2021,12,16,"08베이식 (Feat. 염따, punchnello)",베이식 (Basick),"TOIL, YUMDDA, SMH Of SMGS, KVHN"
2021,12,17,멜로디,ASH ISLAND (애쉬 아일랜드),"TOIL, ASH ISLAND, Skinny Brown"
2021,12,18,TROUBLE (Prod. Slom),"Don Mills (던밀스), Northfacegawd (노스페이스갓), sokodomo (소코도모), Khakii (카키), 에이체스 (A-Chess)","Slom, Zion.T, PJNOTREBLE, Shyun"
2021,12,19,"Reset (Feat. 개코, Kid Milli) (Prod. 코드 쿤스트)","SINCE (신스), Tabber (태버)","CODE KUNST, GAEKO, Pick!"
2021,12,21,탕!♡,MINO (송민호),"MINO, AiRPLAY, Illjun"
2021,12,23,METEOR,창모 (CHANGMO),CHANGMO
2021,12,24,바래 (Feat. 정인) (Prod. TOIL),KOONTA (쿤타),"TOIL, KOONTA, YUMDDA, 정인"
2021,12,25,"UP해 (Feat. 박재범, 우원재) (Prod. 코드 쿤스트)",SINCE (신스),"CODE KUNST, Pick!"
2021,12,26,가리온 (Feat. 다이나믹 듀오) (Prod. Primary),조광일 (Gwangil Jo),"Primary, GAEKO"
2021,12,28,가시 (Prod. 코드 쿤스트),"조광일 (Gwangil Jo), 개코 (GAEKO), 저스디스 (JUSTHIS)","CODE KUNST, GAEKO, Pick!"
2021,12,29,"BE ! (Feat. 팔로알토, lIlBOI) (Prod. PEEJAY & Slom)",sokodomo (소코도모),"PEEJAY, Slom, Zion.T"
2021,12,30,"FACE TIME (Feat. 기리보이, pH-1, 개코) (Prod. 코드 쿤스트)",SINCE (신스),"CODE KUNST, GAEKO, Pick!"
2021,12,31,SIGN (Feat. 미란이) (Prod. 코드 쿤스트),SINCE (신스),"CODE KUNST, Pick!"
2021,12,32,지나고 보면 (Feat. 화사 & MINO) (Prod. GRAY),BE'O (비오),"GRAY, DAX, Perro, BE'O"
2021,12,33,"이끼 (Feat. MINO, BOBBY) (Prod. MINO)",Mudd the student (머드 더 스튜던트),"MINO, Mudd the student, GRAY, No Identity"
2021,12,34,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨(MUNCHMAN), Khundi Panda (쿤디판다), 머쉬베놈 (MUSHVENOM)","GroovyRoom, JUSTHIS, Sik-K"
2021,12,35,Cold Blooded,제시 (Jessi),"Bobblehead, 커즈디, bayb, JohnJohn"
2021,12,36,"너의 밤,너의 별,너의 달(Prod.로코베리)","기리보이 (GIRIBOY), 김유정 (Kim Youjung)","로코, 베리, GIRIBOY, KWAK Z"
2021,12,37,Brand (Feat. 래원 (Layone)),BE'O (비오),willy
2021,12,39,우산 (Feat. 윤하),에픽하이 (EPIK HIGH),Tablo
2021,12,40,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),"Tablo, DJ 투컷"
2021,12,41,"쿠키영상 (Feat. 에일리, 행주, 개코) (Prod. 코드 쿤스트)",조광일 (Gwangil Jo),"CODE KUNST, SOLE, GAEKO, Pick!"
2021,12,42,Y (Please Tell Me Why),프리스타일 (Free Style),지오
2021,12,43,"타이밍 (Feat. 염따, BIG Naughty) (Prod. TOIL)",KOONTA (쿤타),"TOIL, KOONTA, YUMDDA, BIG Naughty, Leellamarz"
2021,12,44,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코),"PATEKO, ASH ISLAND, Skinny Brown"
2021,12,45,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),"Slom, Fisherman, lIlBOI, YUMDDA, Zion.T"
2021,12,46,높이 (Feat. 이하이) (Prod. GRAY),아넌딜라이트(Anandelight),"GRAY, DAX, 이하이"
2021,12,47,낮 밤 (feat. 박재범),이영지 (Lee Young-ji),"Lee Young-ji, Jay Park, AVERZI, DAUL"
2021,12,48,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),"Minit, GIRIBOY, lIlBOI, BIG Naughty, Slom, 박준우, Fisherman"
2021,12,49,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2021,12,50,로맨틱 겨울 (Feat. 김진호 Of SG워너비),김진표 (JP),"PSY, 유건형"
2021,12,51,역겹겠지만 (Remember me),B.I (비아이),"B.I, MILLENNIUM"
2021,12,52,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2021,12,53,곡예사,조광일 (Gwangil Jo),AHWU
2021,12,54,아무노래,지코 (ZICO),"ZICO, Poptime"
2021,12,56,"+82 (Prod. 다이나믹 듀오, THAMA)","팔로알토 (Paloalto), 기리보이 (GIRIBOY), 다이나믹 듀오 (Dynamicduo), 저스디스 (JUSTHIS), 릴보이 (lIlBOI), DJ Wegun (DJ 웨건)","THAMA, GAEKO"
2021,12,58,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2021,12,59,"Double Up (Feat. 염따, The Quiett, 머쉬베놈, 래원)",KOONTA (쿤타),"TOIL, Jumal of SMGS, YUMDDA"
2021,12,60,GENERATION (Prod. Lean$moke),호미들 (Homies),"CK, Louie, Chin, Lean$moke"
2021,12,61,GONE (Feat. Paloalto) (Prod. TOIL),"릴러말즈 (Leellamarz), TOIL (토일)","TOIL, Leellamarz, J Way"
2021,12,62,OUT OF MY SIGHT,릴러말즈 (Leellamarz),"PATEKO, TOIL, Leellamarz"
2021,12,64,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2021,12,65,고생이 많아 (Feat. Zion.T) (Prod. Fisherman),"베이식 (Basick), 아넌딜라이트(Anandelight), Mudd the student (머드 더 스튜던트), sokodomo (소코도모)","Fisherman, Zion.T, Slom"
2021,12,67,느린심장박동 (Feat. Ja Mezz),래원 (Layone),Clayheart
2021,12,68,사이렌,호미들 (Homies),"27 corazones, CK, Chin, Louie"
2021,12,69,Ballerino,리쌍 (LEESSANG),길
2021,12,70,BAD LOVE,BE'O (비오),"BE'O, Zbeatz, Mantra"
2021,12,73,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2021,12,77,B.O.T.B. (Prod. GRAY),"개코 (GAEKO), 창모 (CHANGMO), Don Mills (던밀스), 로스 (Los), DeVita (드비타), SOLE (쏠), SINCE (신스), BE'O (비오)","GRAY, DAX, DeVita, SOLE"
2021,12,78,아름다워,창모 (CHANGMO),CHANGMO
2021,12,79,수취인 불명,프리스타일 (Free Style),지오
2021,12,81,Love Love Love (Feat. Yoong Jin Of Casker),에픽하이 (EPIK HIGH),Tablo
2021,12,82,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2021,12,87,새로고침 (Feat. GRAY),"지구인 (Geegooin), 아넌딜라이트(Anandelight)",GRAY
2021,12,88,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2021,12,89,"08베이식 REMIX (Feat. 365LIT, CHANGMO, CROWN J, DON MILLS, FANA, GAEKO, LAYONE, lIlBOI, MYUNDO, PAUL BLANCO, SAN E, SWINGS, SKINNY BROWN, VERBAL JINT, YUMDDA)",베이식 (Basick),"TOIL, YUMDDA, SMH Of SMGS"
2021,12,91,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2021,12,92,사임쌓임,"Chin (친), 수퍼비 (SUPERBEE), CK (씨케이), UNEDUCATED KID (언에듀케이티드 키드)","ross gossage, Chin"
2021,12,93,BUSINESS MAN,호미들 (Homies),"CK, Louie, Chin, Kidstone"
2021,12,95,눈누난나 (NUNU NANA),제시 (Jessi),"유건형, PENOMECO, 전병일, PHILL"
2021,12,96,Beautiful (Feat. Skinny Brown),ASH ISLAND (애쉬 아일랜드),"TOIL, ASH ISLAND, Skinny Brown"
2021,12,97,Hyperstar,창모 (CHANGMO),CHANGMO
2021,12,98,우리서로사랑하지는말자,기리보이 (GIRIBOY),"GIRIBOY, vibin"
2021,12,99,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2021,12,100,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
